Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Min,Fwd IAT Total,Fwd IAT Min,Bwd IAT Total,Fwd PSH Flags,Fwd Header Length,Bwd Packets/s,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,Down/Up Ratio,Fwd Bytes/Bulk Avg,Bwd Bytes/Bulk Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Active Mean,Idle Std,Clase_ID,Nombre_Ataque,Chunk_ID
47610,80,6,23314912.0,6,5,490.0,1057.0,200.0,54.0,53.421803,54.0,66.35239,0.47180107,2331491.0,3.0,23314912.0,7.0,23159924.0,0,120.0,0.21445504,148.19905,1,0,0,0,0,0,0.8333333,0.0,0.0,6,490.0,5,65535.0,62.0,1,114632.0,10787476.0,12,Spoofing - DNS Spoofing,103
44309,123,17,0.0,1,0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0,0.0,0.0,1,0.0,0.0,0,Benign,103
56215,123,17,0.0,1,0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0,0.0,0.0,1,0.0,0.0,0,Benign,103
38449,53,17,10319.0,1,1,82.0,98.0,82.0,82.0,0.0,98.0,17443.55,193.81723,0.0,0.0,0.0,0.0,0.0,0,8.0,96.908615,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,82.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,103
59537,53,17,9638.0,1,1,82.0,98.0,82.0,82.0,0.0,98.0,18676.074,207.51193,0.0,0.0,0.0,0.0,0.0,0,8.0,103.75597,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,82.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,103
56695,80,6,347940.0,4,4,393.0,595.0,211.0,54.0,65.60631,54.0,2839.57,22.99247,49705.715,537.0,234826.0,537.0,234849.0,0,80.0,11.496235,124.55521,1,0,0,0,0,0,1.0,0.0,0.0,4,393.0,4,65535.0,127.0,1,114105.0,2482.7212,12,Spoofing - DNS Spoofing,103
49909,80,6,333281.0,4,4,371.0,462.0,189.0,54.0,56.166603,54.0,2499.3923,24.003769,47611.57,755.0,226177.0,872.0,224086.0,0,80.0,12.001884,83.09097,1,0,0,0,0,0,1.0,0.0,0.0,4,371.0,4,65535.0,127.0,1,109458.5,2453.6616,12,Spoofing - DNS Spoofing,103
57621,57621,17,152000580.0,5,0,430.0,0.0,86.0,86.0,0.0,0.0,2.8289366,0.03289461,38000144.0,37986730.0,152000580.0,37986730.0,0.0,0,40.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,430.0,0,0.0,0.0,5,0.0,18990364.0,12,Spoofing - DNS Spoofing,103
68,67,17,26374216.0,6,0,2052.0,0.0,342.0,342.0,0.0,0.0,77.80326,0.22749491,5274843.0,1480351.0,26374216.0,1480351.0,0.0,0,48.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,6,2052.0,0,0.0,0.0,6,0.0,1150587.5,9,Mirai,103
68,67,17,26030982.0,4,0,1368.0,0.0,342.0,342.0,0.0,0.0,52.55276,0.15366304,8676994.0,8348682.0,26030982.0,8348682.0,0.0,0,32.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4,1368.0,0,0.0,0.0,4,0.0,3784494.8,0,Benign,103
443,60550,6,120476370.0,4,8,380.0,596.0,95.0,95.0,0.0,54.0,8.101173,0.09960459,10952397.0,1019.0,90450220.0,30140628.0,120458000.0,0,80.0,0.06640306,19.327585,1,0,0,0,0,0,2.0,0.0,0.0,4,380.0,8,8424.0,7149.0,4,30028496.0,12001863.0,12,Spoofing - DNS Spoofing,103
68,67,17,59183740.0,10,0,3420.0,0.0,342.0,342.0,0.0,0.0,57.78614,0.16896532,6575971.0,1365022.0,59183740.0,1365022.0,0.0,0,80.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,10,3420.0,0,0.0,0.0,10,0.0,1294303.1,0,Benign,103
5353,5353,17,23992542.0,6,0,1339.0,0.0,281.0,86.0,62.892544,0.0,55.80901,0.25007772,4798508.5,100990.0,23992542.0,100990.0,0.0,0,48.0,0.0,62.892544,0,0,0,0,0,0,0.0,0.0,0.0,6,1339.0,0,0.0,0.0,6,0.0,6855564.0,12,Spoofing - DNS Spoofing,103
5353,5353,17,23992552.0,6,0,1468.0,0.0,410.0,86.0,93.56044,0.0,61.185654,0.2500776,4798510.5,100984.0,23992552.0,100984.0,0.0,0,48.0,0.0,93.56044,0,0,0,0,0,0,0.0,0.0,0.0,6,1468.0,0,0.0,0.0,6,0.0,6855567.5,12,Spoofing - DNS Spoofing,103
57621,57621,17,114021170.0,4,0,344.0,0.0,86.0,86.0,0.0,0.0,3.0169837,0.035081208,38007056.0,37989548.0,114021170.0,37989548.0,0.0,0,32.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4,344.0,0,0.0,0.0,4,0.0,18987598.0,12,Spoofing - DNS Spoofing,103
443,60550,6,120438670.0,4,8,380.0,596.0,95.0,95.0,0.0,54.0,8.103709,0.09963577,10948970.0,1146.0,90405210.0,30123120.0,120437530.0,0,80.0,0.06642385,19.327585,1,0,0,0,0,0,2.0,0.0,0.0,4,380.0,8,8424.0,7149.0,4,22507686.0,10515.066,12,Spoofing - DNS Spoofing,103
24966,53,17,10133.0,1,1,89.0,153.0,89.0,89.0,0.0,153.0,23882.365,197.37491,0.0,0.0,0.0,0.0,0.0,0,8.0,98.687454,32.0,1,0,0,0,0,0,1.0,0.0,0.0,1,89.0,1,0.0,0.0,1,0.0,0.0,14,Web-Based - Uploading Attack,103
38832,80,6,35647.0,4,2,272.0,140.0,74.0,66.0,3.4641016,66.0,11557.774,168.31711,7129.4,6.0,35647.0,6.0,0.0,0,80.0,56.1057,3.7712362,1,0,0,0,0,0,0.5,0.0,0.0,4,272.0,2,65535.0,114.0,0,0.0,2093.2588,11,Spoofing - ARP Spoofing,103
47610,80,6,114004.0,2,1,254.0,54.0,200.0,54.0,73.0,54.0,2701.6597,26.314867,57002.0,328.0,0.0,0.0,0.0,0,40.0,8.771622,68.82506,1,0,0,0,0,0,0.5,0.0,0.0,2,254.0,1,1403.0,0.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,103
45176,53,17,41282.0,1,1,85.0,153.0,85.0,85.0,0.0,153.0,5765.2246,48.447266,0.0,0.0,0.0,0.0,0.0,0,8.0,24.223633,34.0,1,0,0,0,0,0,1.0,0.0,0.0,1,85.0,1,0.0,0.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,103
42749,80,6,23264830.0,6,5,490.0,1057.0,200.0,54.0,53.421803,54.0,66.495224,0.4728167,2326483.0,4.0,23264830.0,7.0,23123556.0,0,120.0,0.21491668,148.19905,1,0,0,0,0,0,0.8333333,0.0,0.0,6,490.0,5,65535.0,62.0,1,107585.0,10794756.0,12,Spoofing - DNS Spoofing,103
11128,53,17,10379.0,1,1,78.0,110.0,78.0,78.0,0.0,110.0,18113.498,192.6968,0.0,0.0,0.0,0.0,0.0,0,8.0,96.3484,16.0,1,0,0,0,0,0,1.0,0.0,0.0,1,78.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,103
21221,53,17,6506.0,1,1,78.0,110.0,78.0,78.0,0.0,110.0,28896.402,307.40854,0.0,0.0,0.0,0.0,0.0,0,8.0,153.70427,16.0,1,0,0,0,0,0,1.0,0.0,0.0,1,78.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,103
59540,123,17,0.0,1,0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0,0.0,0.0,1,0.0,0.0,0,Benign,103
44553,123,17,0.0,1,0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0,0.0,0.0,1,0.0,0.0,0,Benign,103
68,67,17,16702255.0,5,0,1710.0,0.0,342.0,342.0,0.0,0.0,102.381386,0.29936078,4175563.8,1925015.0,16702255.0,1925015.0,0.0,0,40.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,1710.0,0,0.0,0.0,5,0.0,1331849.5,14,Web-Based - Uploading Attack,103
54828,53,17,9900.0,1,1,82.0,98.0,82.0,82.0,0.0,98.0,18181.818,202.0202,0.0,0.0,0.0,0.0,0.0,0,8.0,101.0101,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,82.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,103
10325,53,17,9966.0,1,1,82.0,98.0,82.0,82.0,0.0,98.0,18061.408,200.68233,0.0,0.0,0.0,0.0,0.0,0,8.0,100.34116,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,82.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,103
55901,80,6,355175.0,4,4,371.0,462.0,189.0,54.0,56.166603,54.0,2345.3228,22.524107,50739.285,163.0,242884.0,163.0,242159.0,0,80.0,11.2620535,83.09097,1,0,0,0,0,0,1.0,0.0,0.0,4,371.0,4,65535.0,127.0,1,114626.0,3281.1497,12,Spoofing - DNS Spoofing,103
38291,80,6,359980.0,4,4,393.0,595.0,211.0,54.0,65.60631,54.0,2744.597,22.223457,51425.715,1010.0,242888.0,4123.0,242850.0,0,80.0,11.111729,124.55521,1,0,0,0,0,0,1.0,0.0,0.0,4,393.0,4,65535.0,127.0,1,113546.5,2321.463,12,Spoofing - DNS Spoofing,103
443,60550,6,120479850.0,4,8,380.0,596.0,95.0,95.0,0.0,54.0,8.10094,0.09960172,10952713.0,1109.0,90436856.0,30137100.0,120478740.0,0,80.0,0.06640115,19.327585,1,0,0,0,0,0,2.0,0.0,0.0,4,380.0,8,8424.0,7149.0,4,22520192.0,7823.6504,12,Spoofing - DNS Spoofing,103
68,67,17,34615760.0,5,0,1710.0,0.0,342.0,342.0,0.0,0.0,49.399467,0.14444289,8653940.0,8404937.0,34615760.0,8404937.0,0.0,0,40.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,1710.0,0,0.0,0.0,5,0.0,3853017.2,0,Benign,103
57621,57621,17,152045860.0,5,0,430.0,0.0,86.0,86.0,0.0,0.0,2.828094,0.032884814,38011464.0,37984790.0,152045860.0,37984790.0,0.0,0,40.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,430.0,0,0.0,0.0,5,0.0,18996760.0,12,Spoofing - DNS Spoofing,103
68,67,17,8271164.0,4,0,1368.0,0.0,342.0,342.0,0.0,0.0,165.39389,0.48360786,2757054.8,1269450.0,8271164.0,1269450.0,0.0,0,32.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4,1368.0,0,0.0,0.0,4,0.0,391987.28,9,Mirai,103
443,60550,6,120465816.0,4,8,380.0,596.0,95.0,95.0,0.0,54.0,8.101883,0.099613324,10951438.0,1117.0,90434340.0,30144024.0,120464460.0,0,80.0,0.06640888,19.327585,1,0,0,0,0,0,2.0,0.0,0.0,4,380.0,8,8424.0,7149.0,4,22521718.0,694.2561,12,Spoofing - DNS Spoofing,103
68,67,17,42598224.0,6,0,2052.0,0.0,342.0,342.0,0.0,0.0,48.171024,0.14085095,8519645.0,8228792.0,42598224.0,8228792.0,0.0,0,48.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,6,2052.0,0,0.0,0.0,6,0.0,4002119.0,0,Benign,103
57621,57621,17,151995700.0,5,0,430.0,0.0,86.0,86.0,0.0,0.0,2.8290277,0.03289567,37998924.0,37985532.0,151995700.0,37985532.0,0.0,0,40.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,430.0,0,0.0,0.0,5,0.0,18993070.0,12,Spoofing - DNS Spoofing,103
68,67,17,1401763.0,2,0,684.0,0.0,342.0,342.0,0.0,0.0,487.95694,1.4267747,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2,684.0,0,0.0,0.0,2,0.0,0.0,12,Spoofing - DNS Spoofing,103
443,60550,6,90500350.0,4,7,380.0,501.0,95.0,95.0,0.0,54.0,9.734769,0.12154649,9050035.0,1237.0,90458230.0,30144596.0,90487736.0,0,80.0,0.07734777,19.722874,1,0,0,0,0,0,1.75,0.0,0.0,4,380.0,7,8424.0,7149.0,4,30025796.0,12994912.0,12,Spoofing - DNS Spoofing,103
68,67,17,55008170.0,8,0,2736.0,0.0,342.0,342.0,0.0,0.0,49.738068,0.14543295,7858310.0,4821417.0,55008170.0,4821417.0,0.0,0,64.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,8,2736.0,0,0.0,0.0,8,296223.0,2029295.2,9,Mirai,103
55830,443,6,115184.0,2,1,161.0,54.0,107.0,54.0,26.5,54.0,1866.5787,26.045284,57592.0,5.0,0.0,0.0,0.0,0,40.0,8.681762,24.98444,1,0,0,0,0,0,0.5,0.0,0.0,2,161.0,1,1582.0,8201.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,103
45152,53,17,11531.0,1,1,88.0,104.0,88.0,88.0,0.0,104.0,16650.768,173.4455,0.0,0.0,0.0,0.0,0.0,0,8.0,86.72275,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,88.0,1,0.0,0.0,1,0.0,0.0,5,DDOS - ICMP Fragmentation,103
49431,443,6,8756903.0,18,16,4781.0,6185.0,1414.0,54.0,399.80136,54.0,1252.2692,3.882651,265360.7,1.0,8756903.0,1.0,8607263.0,0,360.0,1.82713,457.5738,1,0,0,0,0,0,0.8888889,0.0,4846.0,18,4781.0,16,65535.0,564.0,5,830716.1,1782439.4,12,Spoofing - DNS Spoofing,103
9337,53,17,11005.0,1,1,89.0,153.0,89.0,89.0,0.0,153.0,21990.004,181.73558,0.0,0.0,0.0,0.0,0.0,0,8.0,90.86779,32.0,1,0,0,0,0,0,1.0,0.0,0.0,1,89.0,1,0.0,0.0,1,0.0,0.0,14,Web-Based - Uploading Attack,103
36285,80,6,22890.0,4,2,272.0,140.0,74.0,66.0,3.4641016,66.0,17999.127,262.1232,4578.0,3.0,22890.0,3.0,0.0,0,80.0,87.3744,3.7712362,1,0,0,0,0,0,0.5,0.0,0.0,4,272.0,2,65535.0,114.0,0,0.0,388.0,11,Spoofing - ARP Spoofing,103
42749,80,6,109205.0,2,1,254.0,54.0,200.0,54.0,73.0,54.0,2820.3838,27.47127,54602.5,383.0,0.0,0.0,0.0,0,40.0,9.15709,68.82506,1,0,0,0,0,0,0.5,0.0,0.0,2,254.0,1,1403.0,0.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,103
13084,53,17,10222.0,1,1,85.0,153.0,85.0,85.0,0.0,153.0,23283.115,195.65643,0.0,0.0,0.0,0.0,0.0,0,8.0,97.82822,34.0,1,0,0,0,0,0,1.0,0.0,0.0,1,85.0,1,0.0,0.0,1,0.0,0.0,14,Web-Based - Uploading Attack,103
47897,80,6,23317326.0,6,5,490.0,1057.0,200.0,54.0,53.421803,54.0,66.34551,0.4717522,2331732.5,3.0,23317326.0,452.0,23150588.0,0,120.0,0.21443282,148.19905,1,0,0,0,0,0,0.8333333,0.0,0.0,6,490.0,5,65535.0,62.0,1,113685.0,10799226.0,12,Spoofing - DNS Spoofing,103
59861,123,17,0.0,1,0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0,0.0,0.0,1,0.0,0.0,0,Benign,103
44567,123,17,0.0,1,0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0,0.0,0.0,1,0.0,0.0,0,Benign,103
36700,53,17,12904.0,1,1,82.0,98.0,82.0,82.0,0.0,98.0,13949.163,154.9907,0.0,0.0,0.0,0.0,0.0,0,8.0,77.49535,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,82.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,103
47037,53,17,4903.0,1,1,82.0,98.0,82.0,82.0,0.0,98.0,36712.22,407.9135,0.0,0.0,0.0,0.0,0.0,0,8.0,203.95676,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,82.0,1,0.0,0.0,1,0.0,0.0,13,Web-Based - SQL Injection,103
38431,80,6,378820.0,4,4,371.0,462.0,189.0,54.0,56.166603,54.0,2198.9336,21.11821,54117.145,326.0,263685.0,326.0,264619.0,0,80.0,10.559105,83.09097,1,0,0,0,0,0,1.0,0.0,0.0,4,371.0,4,65535.0,127.0,1,115432.5,3697.067,12,Spoofing - DNS Spoofing,103
54800,80,6,372917.0,4,4,393.0,595.0,211.0,54.0,65.60631,54.0,2649.383,21.452496,53273.855,315.0,260401.0,315.0,257473.0,0,80.0,10.726248,124.55521,1,0,0,0,0,0,1.0,0.0,0.0,4,393.0,4,65535.0,127.0,1,116592.0,3727.835,12,Spoofing - DNS Spoofing,103
60550,443,6,133644690.0,10,6,908.0,488.0,217.0,54.0,46.294277,54.0,10.445608,0.11972044,8909646.0,569.0,133644690.0,115823.0,103499360.0,0,200.0,0.044895165,38.737095,1,0,0,0,0,0,0.6,0.0,0.0,10,908.0,6,7149.0,8424.0,6,20585006.0,11631758.0,12,Spoofing - DNS Spoofing,103
68,67,17,60090310.0,10,0,3420.0,0.0,342.0,342.0,0.0,0.0,56.914333,0.16641617,6676701.5,1434474.0,60090310.0,1434474.0,0.0,0,80.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,10,3420.0,0,0.0,0.0,10,0.0,1161360.5,0,Benign,103
57621,57621,17,152037900.0,5,0,430.0,0.0,86.0,86.0,0.0,0.0,2.828242,0.032886535,38009476.0,37995060.0,152037900.0,37995060.0,0.0,0,40.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,430.0,0,0.0,0.0,5,0.0,18983420.0,12,Spoofing - DNS Spoofing,103
68,67,17,0.0,1,0,342.0,0.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,342.0,0,0.0,0.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,103
443,60550,6,125744000.0,6,9,488.0,770.0,95.0,54.0,19.327585,54.0,10.004454,0.11928999,8981714.0,845.0,95713260.0,845.0,125729144.0,0,120.0,0.071573995,31.05665,1,0,0,0,0,0,1.5,0.0,0.0,6,488.0,9,8424.0,7149.0,4,23743368.0,14037882.0,12,Spoofing - DNS Spoofing,103
68,67,17,56048064.0,9,0,3078.0,0.0,342.0,342.0,0.0,0.0,54.917152,0.16057646,7006008.0,2714211.0,56048064.0,2714211.0,0.0,0,72.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9,3078.0,0,0.0,0.0,9,168393.5,1390199.6,9,Mirai,103
49431,443,6,118088.0,2,2,161.0,108.0,107.0,54.0,26.5,54.0,2277.9622,33.873043,39362.668,6.0,0.0,0.0,0.0,0,40.0,16.936522,22.949673,1,0,0,0,0,0,1.0,0.0,0.0,2,161.0,2,1582.0,8201.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,103
35113,53,17,11966.0,1,1,88.0,104.0,88.0,88.0,0.0,104.0,16045.462,167.14023,0.0,0.0,0.0,0.0,0.0,0,8.0,83.570114,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,88.0,1,0.0,0.0,1,0.0,0.0,5,DDOS - ICMP Fragmentation,103
51044,443,6,8698551.0,19,18,6152.0,6293.0,1414.0,54.0,462.59753,54.0,1430.698,4.253582,241626.42,0.0,8698551.0,1.0,8548915.0,0,380.0,2.0693102,476.08664,1,0,0,0,0,0,0.94736844,4415.0,4846.0,19,6152.0,18,65535.0,608.0,6,813375.9,1726398.8,12,Spoofing - DNS Spoofing,103
26462,53,17,10128.0,1,1,89.0,153.0,89.0,89.0,0.0,153.0,23894.154,197.47235,0.0,0.0,0.0,0.0,0.0,0,8.0,98.736176,32.0,1,0,0,0,0,0,1.0,0.0,0.0,1,89.0,1,0.0,0.0,1,0.0,0.0,14,Web-Based - Uploading Attack,103
38552,80,6,28931.0,4,2,272.0,140.0,74.0,66.0,3.4641016,66.0,14240.78,207.39,5786.2,7.0,28931.0,7.0,0.0,0,80.0,69.13,3.7712362,1,0,0,0,0,0,0.5,0.0,0.0,4,272.0,2,65535.0,114.0,0,0.0,349.5,11,Spoofing - ARP Spoofing,103
47897,80,6,113379.0,2,1,254.0,54.0,200.0,54.0,73.0,54.0,2716.5525,26.459927,56689.5,3.0,0.0,0.0,0.0,0,40.0,8.819976,68.82506,1,0,0,0,0,0,0.5,0.0,0.0,2,254.0,1,1403.0,0.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,103
39156,53,17,11338.0,1,1,85.0,153.0,85.0,85.0,0.0,153.0,20991.357,176.39795,0.0,0.0,0.0,0.0,0.0,0,8.0,88.198975,34.0,1,0,0,0,0,0,1.0,0.0,0.0,1,85.0,1,0.0,0.0,1,0.0,0.0,14,Web-Based - Uploading Attack,103
55174,123,17,0.0,1,0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0,0.0,0.0,1,0.0,0.0,0,Benign,103
40516,123,17,0.0,1,0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0,0.0,0.0,1,0.0,0.0,0,Benign,103
48644,80,6,23316950.0,6,5,490.0,1057.0,200.0,54.0,53.421803,54.0,66.34659,0.47175983,2331695.0,5.0,23316950.0,8.0,23170470.0,0,120.0,0.21443628,148.19905,1,0,0,0,0,0,0.8333333,0.0,0.0,6,490.0,5,65535.0,62.0,1,114830.5,10808105.0,12,Spoofing - DNS Spoofing,103
21717,53,17,10973.0,1,1,82.0,98.0,82.0,82.0,0.0,98.0,16403.9,182.26556,0.0,0.0,0.0,0.0,0.0,0,8.0,91.13278,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,82.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,103
57431,53,17,3330.0,1,1,82.0,98.0,82.0,82.0,0.0,98.0,54054.055,600.6006,0.0,0.0,0.0,0.0,0.0,0,8.0,300.3003,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,82.0,1,0.0,0.0,1,0.0,0.0,13,Web-Based - SQL Injection,103
47112,80,6,351830.0,4,4,371.0,462.0,189.0,54.0,56.166603,54.0,2367.6206,22.738255,50261.43,847.0,236557.0,1341.0,238703.0,0,80.0,11.369127,83.09097,1,0,0,0,0,0,1.0,0.0,0.0,4,371.0,4,65535.0,127.0,1,113767.5,1616.2104,12,Spoofing - DNS Spoofing,103
59218,80,6,335870.0,4,4,393.0,595.0,211.0,54.0,65.60631,54.0,2941.6143,23.818739,47981.43,495.0,228112.0,495.0,227424.0,0,80.0,11.909369,124.55521,1,0,0,0,0,0,1.0,0.0,0.0,4,393.0,4,65535.0,127.0,1,110715.0,3653.1963,12,Spoofing - DNS Spoofing,103
50136,443,6,115123.0,2,1,349.0,146.0,295.0,54.0,120.5,146.0,4299.749,26.059084,57561.5,1054.0,0.0,0.0,0.0,0,40.0,8.686361,99.30089,1,0,0,0,0,0,0.5,0.0,0.0,2,349.0,1,1582.0,924.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,103
57621,57621,17,151975260.0,5,0,430.0,0.0,86.0,86.0,0.0,0.0,2.829408,0.03290009,37993816.0,37980336.0,151975260.0,37980336.0,0.0,0,40.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,430.0,0,0.0,0.0,5,0.0,18972218.0,12,Spoofing - DNS Spoofing,103
68,67,17,0.0,1,0,342.0,0.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,342.0,0,0.0,0.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,103
443,60550,6,90463370.0,4,7,380.0,501.0,95.0,95.0,0.0,54.0,9.738749,0.12159618,9046337.0,1130.0,90449960.0,30140222.0,90462170.0,0,80.0,0.07737938,19.722874,1,0,0,0,0,0,1.75,0.0,0.0,4,380.0,7,8424.0,7149.0,4,20023024.0,5067.265,12,Spoofing - DNS Spoofing,103
68,67,17,59066628.0,9,0,3078.0,0.0,342.0,342.0,0.0,0.0,52.110645,0.1523703,7383328.5,3002453.0,59066628.0,3002453.0,0.0,0,72.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9,3078.0,0,0.0,0.0,9,0.0,1535792.2,0,Benign,103
60550,443,6,120612856.0,9,4,691.0,380.0,95.0,54.0,20.373064,95.0,8.87965,0.10778287,10051071.0,1172.0,120612856.0,114137.0,90459310.0,0,180.0,0.03316396,18.923077,1,0,0,0,0,0,0.44444445,0.0,0.0,9,691.0,4,7149.0,8424.0,5,22552878.0,11965491.0,12,Spoofing - DNS Spoofing,103
68,67,17,59701388.0,10,0,3420.0,0.0,342.0,342.0,0.0,0.0,57.2851,0.16750029,6633487.5,1878247.0,59701388.0,1878247.0,0.0,0,80.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,10,3420.0,0,0.0,0.0,10,0.0,1271539.2,0,Benign,103
5353,5353,17,80490100.0,18,0,2610.0,0.0,243.0,117.0,52.3832,0.0,32.42635,0.22363,4734711.5,741792.0,80490100.0,741792.0,0.0,0,144.0,0.0,52.3832,0,0,0,0,0,0,0.0,0.0,0.0,18,2610.0,0,0.0,0.0,18,5116934.5,6214341.5,12,Spoofing - DNS Spoofing,103
5353,5353,17,80490110.0,18,0,2610.0,0.0,243.0,117.0,52.3832,0.0,32.426342,0.22362995,4734712.5,741802.0,80490110.0,741802.0,0.0,0,144.0,0.0,52.3832,0,0,0,0,0,0,0.0,0.0,0.0,18,2610.0,0,0.0,0.0,18,5116909.5,6214369.5,12,Spoofing - DNS Spoofing,103
57621,57621,17,152001020.0,5,0,430.0,0.0,86.0,86.0,0.0,0.0,2.8289282,0.032894515,38000256.0,37985310.0,152001020.0,37985310.0,0.0,0,40.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,430.0,0,0.0,0.0,5,0.0,0.0,12,Spoofing - DNS Spoofing,103
40539,53,17,10185.0,1,1,89.0,153.0,89.0,89.0,0.0,153.0,23760.432,196.3672,0.0,0.0,0.0,0.0,0.0,0,8.0,98.1836,32.0,1,0,0,0,0,0,1.0,0.0,0.0,1,89.0,1,0.0,0.0,1,0.0,0.0,14,Web-Based - Uploading Attack,103
